,Unnamed: 0,Unnamed: 0.1,index,city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date,name,id,name_1,id_1,lat,lng
122,123,123,211,서울특별시,관악구,청룡동,충효,어린이공원,3188.0,,그네+흔들말+조합놀이대,,,,1979.0,2018-08-16,청룡동 충효 어린이공원,서울 관악구 봉천동 1526-1,청룡동 충효,서울 관악구 장군봉2길 9-13,37.4810221097324,126.941036083783
123,124,124,212,서울특별시,관악구,삼성동,해바라기,어린이공원,416.0,,조합놀이대,,,,1980.0,2018-08-16,삼성동 해바라기 어린이공원,서울 관악구 신림동 321-1,삼성동 해바라기,서울 강남구 봉은사로 410 라마다서울 비즈니스센터,37.4629486069584,126.93004700658399
124,125,125,213,서울특별시,관악구,청룡동,영락,어린이공원,206.0,,흔들말+조합놀이대,,,,1983.0,2018-08-16,청룡동 영락 어린이공원,서울 관악구 청룡16길 25,청룡동 영락,서울 관악구 청룡16길 25,37.4765425944329,126.945416385602
125,127,127,215,서울특별시,관악구,삼성동,합실,어린이공원,1297.0,,그네+흔들말+조합놀이대,,,,1997.0,2018-08-16,삼성동 합실 어린이공원,서울 관악구 원신길 260,삼성동 합실,서울 관악구 광신길 113,37.4619367819938,126.930218288804
126,128,128,216,서울특별시,관악구,남현동,남태령제2,소공원,1310.0,,,,,,2013.0,2018-08-16,남현동 남태령제2 소공원,no,남현동 남태령제2,no,,
127,129,129,217,서울특별시,동작구,대방동,제비,어린이공원,1813.9,,,,,,1940.0,2018-02-19,대방동 제비 어린이공원,서울 동작구 대방동 362-11,대방동 제비,서울 동작구 대방동 362-11,37.5064336859871,126.925887261259
128,130,130,218,서울특별시,동작구,상도동,상도,근린공원,359342.8,,,,,,1940.0,2018-02-19,상도동 상도 근린공원,서울 관악구 봉천동 산 117-1,상도동 상도,서울 동작구 상도로 341-1,37.4921198167656,126.938890418093
129,131,131,219,서울특별시,동작구,노량진동,노량진,근린공원,416031.0,,,,,,1940.0,2018-02-19,노량진동 노량진 근린공원,서울 동작구 노량진동 325-2,노량진동 노량진,서울 동작구 노들로 674,37.508720383534005,126.94375353953501
130,132,132,220,서울특별시,동작구,본동,용봉정,근린공원,80803.0,,,,,,1940.0,2018-02-19,본동 용봉정 근린공원,서울 동작구 본동,본동 용봉정,서울 동작구 본동,37.513029355907,126.954204316851
131,133,133,221,서울특별시,동작구,사당동,현충,근린공원,1106365.7,,,,,,1962.0,2018-02-19,사당동 현충 근린공원,서울 동작구 동작동 산 13-1,사당동 현충,서울 동작구 동작동 산 13-1,37.4965094958297,126.977532739221
132,134,134,222,서울특별시,동작구,노량진동,사육신,역사공원,47832.0,,,,,,1963.0,2018-02-19,노량진동 사육신 역사공원,서울 동작구 노량진로 191,노량진동 사육신,서울 동작구 노량진로 191,37.5134579901091,126.949411135441
133,135,135,223,서울특별시,동작구,상도동,꿈동산,어린이공원,613.8,,,,,,1963.0,2018-02-19,상도동 꿈동산 어린이공원,서울 동작구 상도동 426,상도동 꿈동산,서울 동작구 양녕로22가길 39,37.5033434075097,126.954290530859
134,136,136,224,서울특별시,동작구,상도1동,해님,어린이공원,876.0,,,,,,1963.0,2018-02-19,상도1동 해님 어린이공원,서울 동작구 상도1동 424,상도1동 해님,서울 동작구 상도1동 424,37.5015964960903,126.951256545293
135,137,137,225,서울특별시,동작구,사당동,삼일,근린공원,36660.0,,,,,,1968.0,2018-02-19,사당동 삼일 근린공원,서울 동작구 사당동 산 24-17,사당동 삼일,서울 동작구 사당로27길 지하 103,37.4859101761481,126.97462451611099
136,138,138,226,서울특별시,동작구,신대방동,은하수,어린이공원,4726.0,,,,,,1974.0,2018-02-19,신대방동 은하수 어린이공원,서울 동작구 신대방동 492-222,신대방동 은하수,서울 동작구 신대방동 492-222,37.4940740333854,126.912679103496
137,139,139,227,서울특별시,동작구,상도동,장미,어린이공원,410.5,,,,,,1975.0,2018-02-19,상도동 장미 어린이공원,서울 동작구 상도동 380-2,상도동 장미,서울 동작구 상도동 301-115,37.49365047147779,126.93604181586299
138,140,140,228,서울특별시,동작구,사당동,노루,어린이공원,337.0,,,,,,1976.0,2018-02-19,사당동 노루 어린이공원,서울 동작구 사당동 316-23,사당동 노루,서울 동작구 사당동 316-23,37.481829055875004,126.97419942561001
139,141,141,229,서울특별시,동작구,사당동,새싹,어린이공원,780.0,,,,,,1976.0,2018-02-19,사당동 새싹 어린이공원,서울 동작구 사당동 316-33,사당동 새싹,서울 동작구 동작대로29길 119,37.4799640956545,126.973158224317
140,142,142,230,서울특별시,동작구,사당동,꿈돌이,어린이공원,761.0,,,,,,1977.0,2018-02-19,사당동 꿈돌이 어린이공원,서울 동작구 사당동 300-26,사당동 꿈돌이,서울 동작구 사당동 300-26,37.4803388724713,126.96998381824899
141,143,143,231,서울특별시,동작구,사당동,동산,어린이공원,466.1,,,,,,1977.0,2018-02-19,사당동 동산 어린이공원,서울 동작구 사당동 1000,사당동 동산,서울 동작구 남부순환로269길 48,37.479380048039495,126.969746326616
142,144,144,232,서울특별시,동작구,사당동,토끼,어린이공원,821.7,,,,,,1977.0,2018-02-19,사당동 토끼 어린이공원,서울 동작구 사당동 1000-13,사당동 토끼,서울 동작구 사당동 1000-13,37.47812397281729,126.970186962506
143,145,145,233,서울특별시,동작구,대방동,참새,어린이공원,2982.7,,,,,,1977.0,2018-02-19,대방동 참새 어린이공원,서울 동작구 여의대방로24길 29,대방동 참새,서울 동작구 여의대방로24길 29,37.4979817331068,126.92200000944901
144,146,146,234,서울특별시,동작구,신대방동,칸나,소공원,241.0,,,,,,2012.0,2018-02-19,신대방동 칸나 소공원,no,신대방동 칸나,no,,
145,147,147,235,서울특별시,동작구,사당동,양지,어린이공원,568.0,,,,,,1979.0,2018-02-19,사당동 양지 어린이공원,서울 동작구 사당동 316-37,사당동 양지,서울 동작구 사당동 1133 삼성래미안내,37.479885089105004,126.974017842414
146,148,148,236,서울특별시,동작구,상도동,새벽,어린이공원,496.0,,,,,,1979.0,2018-02-19,상도동 새벽 어린이공원,서울 동작구 상도동 335-141,상도동 새벽,서울 동작구 상도동 335-141,37.500724479751796,126.930200528903
147,149,149,237,서울특별시,동작구,상도동,옹달샘,어린이공원,445.0,,,,,,1980.0,2018-02-19,상도동 옹달샘 어린이공원,서울 동작구 상도동 299-193,상도동 옹달샘,서울 동작구 상도동 299-193,37.495184293150295,126.929611324555
148,150,150,238,서울특별시,동작구,동작동,동작주차,근린공원,42220.0,,,,,,1981.0,2018-02-19,동작동 동작주차 근린공원,서울 동작구 현충로 213,동작동 동작주차,서울 동작구 동작동 326,37.5036432456951,126.97868926115
149,151,151,239,서울특별시,동작구,사당동,샛별,어린이공원,344.7,,,,,,1981.0,2018-02-19,사당동 샛별 어린이공원,서울 동작구 사당동 1144,사당동 샛별,서울 동작구 사당동 1144,37.4874063955275,126.965413615694
150,152,152,240,서울특별시,동작구,사당동,반달,어린이공원,182.0,,,,,,1981.0,2018-02-19,사당동 반달 어린이공원,서울 동작구 사당동 233-12,사당동 반달,서울 동작구 사당동 233-12,37.483510069036605,126.967947723204
151,153,153,241,서울특별시,동작구,사당동,늘푸른,어린이공원,1503.0,,,,,,1984.0,2018-02-19,사당동 늘푸른 어린이공원,서울 동작구 사당동 산 32-76,사당동 늘푸른,서울 동작구 남부순환로257가길 7,37.4823930536062,126.969170751393
152,154,154,242,서울특별시,동작구,본동,본동,어린이공원,2195.5,,,,,,1996.0,2018-02-19,본동 본동 어린이공원,서울 동작구 본동 483,본동 본동,서울 동작구 매봉로 134,37.5106285462436,126.95445348505
153,155,155,243,서울특별시,동작구,사당동,개나리,어린이공원,454.0,,,,,,1997.0,2018-02-19,사당동 개나리 어린이공원,서울 동작구 사당동 1138-1,사당동 개나리,서울 동작구 사당동 1138-1,37.4861942588791,126.965686783387
154,156,156,244,서울특별시,동작구,신대방동,청명,어린이공원,1024.0,,,,,,2002.0,2018-02-19,신대방동 청명 어린이공원,서울 동작구 신대방동 719-1,신대방동 청명,서울 동작구 보라매로 59,37.4875737628514,126.907991290058
155,157,157,245,서울특별시,동작구,신대방동,해당화,어린이공원,374.0,,,,,,2002.0,2018-02-19,신대방동 해당화 어린이공원,서울 동작구 신대방동 719-3,신대방동 해당화,서울 동작구 신대방동 719-3,37.486872231086004,126.905922860212
156,158,158,246,서울특별시,동작구,흑석동,비계,소공원,298.4,,,,,,2003.0,2018-02-19,흑석동 비계 소공원,서울 동작구 현충로 151,흑석동 비계,서울 동작구 현충로 151,37.5067786538055,126.968934187019
157,159,159,247,서울특별시,동작구,상도동,태양,어린이공원,1514.5,,,,,,2005.0,2018-02-19,상도동 태양 어린이공원,서울 동작구 상도동 527-1,상도동 태양,서울 동작구 성대로6가길 100,37.506659765175705,126.94466440680901
158,160,160,248,서울특별시,동작구,흑석동,서달,소공원,254.8,,,,,,2005.0,2018-02-19,흑석동 서달 소공원,서울 동작구 서달로 165-1 2층,흑석동 서달,서울 동작구 서달로 165-1 2층,37.5080221253666,126.962689439026
159,161,161,249,서울특별시,동작구,사당동,까치,어린이공원,1604.3,,,,,,1970.0,2018-02-19,사당동 까치 어린이공원,서울 동작구 동작대로9길 35,사당동 까치,서울 동작구 동작대로9길 35,37.4805392243217,126.979531452888
160,162,162,250,서울특별시,동작구,동작동,희망,어린이공원,2654.3,,,,,,2006.0,2018-02-19,동작동 희망 어린이공원,서울 동작구 동작동 333-3,동작동 희망,서울 동작구 동작동 333-3,37.4938061551317,126.980281399832
161,163,163,251,서울특별시,동작구,사당동,남성,소공원,924.1,,,,,,2006.0,2018-02-19,사당동 남성 소공원,서울 동작구 동작대로29길 47,사당동 남성,서울 동작구 동작대로29길 47,37.48834220330129,126.97938854934701
162,164,164,252,서울특별시,동작구,본동,충효,소공원,1081.8,,,,,,2007.0,2018-02-19,본동 충효 소공원,no,본동 충효,no,,
163,165,165,253,서울특별시,동작구,상도동,꿈나무,어린이공원,1500.0,,,,,,2007.0,2018-02-19,상도동 꿈나무 어린이공원,서울 동작구 상도동 521-1,상도동 꿈나무,서울 동작구 상도동 521-1,37.503291359913895,126.94277923140899
164,166,166,254,서울특별시,동작구,상도동,빙수골,소공원,822.0,,,,,,2007.0,2018-02-19,상도동 빙수골 소공원,서울 동작구 상도동,상도동 빙수골,서울 동작구 상도동,37.4985163075707,126.939014238644
165,168,168,256,서울특별시,동작구,상도동,흐리목,소공원,1869.7,,,,,,2007.0,2018-02-19,상도동 흐리목 소공원,서울 동작구 상도동,상도동 흐리목,서울 동작구 상도동,37.4985163075707,126.939014238644
166,169,169,257,서울특별시,동작구,흑석동,까망돌,어린이공원,1904.5,,,,,,2008.0,2018-02-19,흑석동 까망돌 어린이공원,서울 동작구 흑석동 335-10,흑석동 까망돌,서울 동작구 흑석한강로 13 서울남부교회,37.5066338338859,126.964068248862
167,170,170,258,서울특별시,동작구,사당동,해밀,어린이공원,2392.0,,,,,,2010.0,2018-02-19,사당동 해밀 어린이공원,서울 동작구 사당동 1157-1,사당동 해밀,서울 동작구 사당동 1157-1,37.488533138709,126.974383124044
168,171,171,259,서울특별시,동작구,상도동,영도,소공원,1737.0,,,,,,2012.0,2018-02-19,상도동 영도 소공원,서울 동작구 장승배기로10길 26,상도동 영도,서울 동작구 장승배기로10길 26,37.5040646119716,126.940428398766
169,172,172,260,서울특별시,동작구,상도동,나비,소공원,564.1,,,,,,2012.0,2018-02-19,상도동 나비 소공원,서울 동작구 상도로30길 40,상도동 나비,서울 동작구 상도로30길 40,37.5043182643342,126.94246698096599
170,173,173,261,서울특별시,동작구,상도동,꽃담길,소공원,206.0,,,,,,2012.0,2018-02-19,상도동 꽃담길 소공원,no,상도동 꽃담길,no,,
171,174,174,262,서울특별시,동작구,흑석동,흑석,소공원,442.0,,,,,,2012.0,2018-02-19,흑석동 흑석 소공원,서울 동작구 흑석동,흑석동 흑석,서울 동작구 현충로 지하 90,37.505775015354,126.966590753167
172,175,175,263,서울특별시,금천구,가산동,골말,어린이공원,1485.0,,"""조합놀이대,흔들놀이""",음수대,,"""상록경로당,CCTV""",1979.0,2018-08-19,가산동 골말 어린이공원,서울 금천구 가산동 28-2,가산동 골말,서울 금천구 가산동 28-2,37.4828538671816,126.88453160656601
173,176,176,264,서울특별시,금천구,가산동,무아래,어린이공원,1162.6,,"""조합놀이대,흔들놀이""",음수대,,CCTV,1977.0,2018-08-19,가산동 무아래 어린이공원,서울 금천구 가산동 234-29,가산동 무아래,서울 금천구 가산동 234-29,37.4733639122796,126.893265030873
174,177,177,265,서울특별시,금천구,가산동,조마,어린이공원,1003.0,,"""조합놀이대,시소,그네,흔들놀이""",,,"""매봉경로당,CCTV""",1971.0,2018-08-19,가산동 조마 어린이공원,서울 금천구 가산동 148-11,가산동 조마,서울 금천구 가산동 148-11,37.4755788118756,126.895729144552
175,178,178,266,서울특별시,금천구,시흥동,금천폭포공원,근린공원,7650.0,,,,문화회관,CCTV,2005.0,2018-08-19,시흥동 금천폭포공원 근린공원,서울 금천구 시흥대로38길 61,시흥동 금천폭포공원,서울 금천구 시흥대로38길 61,37.4463967342554,126.90444466887399
176,179,179,267,서울특별시,금천구,독산동,독산근린공원,근린공원,18005.5,"""축구장,배드민턴장""",,"""화장실,음수대""",,CCTV,1987.0,2018-08-19,독산동 독산근린공원 근린공원,서울 금천구 독산동 1086,독산동 독산근린공원,서울 금천구 독산동 1086,37.4636741435755,126.884143444726
177,180,180,268,서울특별시,금천구,독산동,독산자연공원,근린공원,7650.0,"""배드민턴장,테니스장""",,"""화장실,음수대,주차장""",,,1968.0,2018-08-19,독산동 독산자연공원 근린공원,서울 금천구 독산동 산 9-1,독산동 독산자연공원,서울 금천구 독산동 산 9-1,37.4737292081919,126.909489558027
178,181,181,269,서울특별시,금천구,시흥동,삼성산시민휴식공원,근린공원,10118.0,배드민턴장,"""조합놀이대,흔들놀이""",,,CCTV,1968.0,2018-08-19,시흥동 삼성산시민휴식공원 근린공원,no,시흥동 삼성산시민휴식공원,no,,
179,182,182,270,서울특별시,금천구,독산동,금천체육공원,근린공원,18083.0,"""다목적운동장,농구장,배드민턴장""","""조합놀이대,흔들놀이,그네,시소""","""화장실,음수대,공중전화""",,CCTV,1968.0,2018-08-19,독산동 금천체육공원 근린공원,서울 금천구 독산동 산 373,독산동 금천체육공원,서울 금천구 독산로54길 102-27,,
180,183,183,271,서울특별시,금천구,시흥동,산기슭공원,근린공원,8412.0,다목적운동장,조합놀이대,화장실,,CCTV,1968.0,2018-08-19,시흥동 산기슭공원 근린공원,서울 금천구 시흥동 138-3,시흥동 산기슭공원,서울 금천구 시흥동 138-3,,
181,184,184,272,서울특별시,금천구,독산동,감로천생태공원,근린공원,15000.0,"""배드민턴장, 게이트볼장""",,,,CCTV,1968.0,2018-08-19,독산동 감로천생태공원 근린공원,서울 금천구 독산동 373,독산동 감로천생태공원,서울 금천구 독산동 373,37.4696150596404,126.90791394038
